#PATH-POINTS-START Path
-56.025,108.789,120
-55.838,110.78,120
-55.65,112.772,120
-55.462,114.763,120
-55.274,116.754,120
-55.086,118.745,120,0
-56.519,119.226,120
-58.519,119.18,120
-60.518,119.134,120
-62.518,119.089,120
-64.517,119.043,120
-66.517,118.997,120
-68.516,118.951,120
-70.516,118.905,120
-72.515,118.859,120
-74.515,118.813,120
-76.514,118.767,120
-78.514,118.721,120
-80.513,118.675,120
-82.512,118.629,120
-84.512,118.583,120
-86.511,118.537,120
-88.511,118.491,120
-90.51,118.445,120
-92.51,118.399,120
-94.509,118.353,120
-96.509,118.307,120
-98.508,118.261,120
-100.508,118.215,120
-102.507,118.169,120
-104.507,118.123,120
-106.506,118.077,120
-108.506,118.031,120
-110.505,117.985,120
-112.505,117.939,120
-114.504,117.893,120
-116.503,117.847,120
-118.503,117.802,120
-120.502,117.756,120
-122.502,117.71,120
-124.501,117.664,120
-126.501,117.618,120
-128.5,117.572,120
-130.5,117.526,120
-132.499,117.48,120
-134.499,117.434,120
-136.498,117.388,120
-138.498,117.342,120
-140.497,117.296,120
-142.497,117.25,120
-144.496,117.204,120
-146.496,117.158,120
-148.495,117.112,120
-150.495,117.066,120,0
-150.701,118.385,120
-150.124,120.3,120
-149.547,122.215,120
-148.97,124.13,120
-148.393,126.045,120
-147.816,127.96,120
-147.239,129.875,120
-146.662,131.79,120
-146.085,133.705,120
-145.508,135.62,120
-144.931,137.535,120
-144.354,139.45,120
-143.777,141.365,120
-143.2,143.279,120
-142.623,145.194,120
-142.046,147.109,120
-141.469,149.024,120
-140.892,150.939,120
-140.315,152.854,120
-139.738,154.769,120
-140.269,156.185,120,0.6
-142.085,157.022,120
-143.902,157.858,120
-145.719,158.695,120
-147.535,159.531,120
-149.352,160.367,120
-151.169,161.204,120
-152.985,162.04,120
-154.802,162.877,120
-156.619,163.713,120
-158.436,164.55,120
-160.252,165.386,120
-162.069,166.222,120
-163.886,167.059,120
-165.702,167.895,120
-166.936,168.463,120,0
-166.936,168.463,0,0
#PATH-POINTS-START Path
-148.627,152.671,120,0
-147.346,151.135,120
-146.065,149.599,120
-144.784,148.063,120
-143.503,146.527,120
-142.222,144.991,120
-140.941,143.455,120
-139.66,141.919,120
-138.379,140.383,120
-137.098,138.847,120
-135.817,137.311,120
-134.536,135.775,120
